Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
Cerrado é reconhecido como hotspot mundial de biodiversidade,0
Pesquisa revela novas espécies de plantas no Cerrado,4
Seca prolongada ameaça nascentes do Cerrado,-4
Governo anuncia criação de nova unidade de conservação no Cerrado,4
Aumento de áreas agrícolas reduz habitat de animais silvestres,-4
Campanha de conscientização sobre o Cerrado mobiliza escolas,0
Cerrado é fundamental para o abastecimento de água no Brasil,0
Monitoramento por satélite ajuda a combater desmatamento no Cerrado,4
Falta de reconhecimento do Cerrado dificulta sua proteção,-4
Cerrado perde 500 mil hectares de áreas úmidas em 39 anos,-4
Produtores rurais adotam práticas sustentáveis no Cerrado,4
Desmatamento em terras indígenas do Cerrado aumentou 188% em 2023,-4
Expansão da soja pressiona vegetação nativa do Cerrado,-4
Cerrado concentra 60% da produção agrícola do Brasil,0
Políticas de incentivo à agroecologia beneficiam o Cerrado,4
Falta de fiscalização facilita queimadas ilegais no Cerrado,-4
Cerrado é berço das principais bacias hidrográficas do país,0
Pesquisadores alertam para risco de extinção de espécies no Cerrado,-4
Ações de reflorestamento avançam em áreas degradadas do Cerrado,4
Cerrado sofre com aumento de temperaturas extremas,-4
Reservas legais ajudam a preservar o Cerrado,4
Falta de chuva prejudica produção agrícola no Cerrado,-4
Cerrado é pouco estudado em comparação com outros biomas,-4
Expansão urbana ameaça áreas naturais do Cerrado,-4
Cerrado é responsável por quase metade da área cultivada de soja no Brasil,0
Iniciativas de educação ambiental promovem valorização do Cerrado,4
Desmatamento compromete regulação do clima no Cerrado,-4
Cerrado abriga grande diversidade de espécies endêmicas,0
Aumento de queimadas coloca em risco a biodiversidade do Cerrado,-4
Cerrado é essencial para o equilíbrio climático do Brasil,0
Desmatamento no Cerrado supera Amazônia e bate recorde em 2024,-4
Incêndios devastam 88 milhões de hectares no Cerrado em 39 anos,-4
"Queimadas atingem 9,6 milhões de hectares do Cerrado em 2024",-4
"Desmatamento no Cerrado caiu 33% em 2024, mas ainda é elevado",4
Áreas protegidas do Cerrado mantêm 93% da vegetação nativa intacta,4
Expansão agrícola ameaça espécies endêmicas do Cerrado,-4
Crise hídrica no Cerrado: superfície de água natural caiu 53% desde 1985,-4
Projeto de restauração recupera 10 mil hectares de vegetação nativa no Cerrado,4
Comunidades indígenas preservam biodiversidade do Cerrado,4
Uso controlado do fogo ajuda na regeneração do Cerrado,4
Falta de políticas públicas agrava devastação do Cerrado,-4
